16,20,18,36.6667,0.15178571428571425
18,22,19,30.0,0.07894736842105263
19,23,21,30.0,0.07894736842105263
20,24,22,33.3333,0.14529914529914528
21,25,23,36.6667,0.17391304347826084
23,27,24,30.0,0.1101694915254237
24,28,25,36.6667,0.188034188034188
25,29,26,36.6667,0.188034188034188
27,31,27,30.0,0.1732283464566929
2,3,3,20.0,0.0
3,4,4,20.0,0.04761904761904763
4,5,5,0.0,-0.1904761904761905
5,7,6,13.3333,-0.03174603174603175
6,8,7,16.6667,0.015748031496062995
7,10,9,0.0,-0.20967741935483872
8,11,10,6.6667,-0.10236220472440943
9,13,11,3.3333,-0.19834710743801653
10,14,12,6.6667,-0.044776119402985086
11,16,13,3.3333,-0.05839416058394161
12,17,14,6.6667,-0.044776119402985086
14,19,15,0.0,-0.11940298507462688
15,20,16,0.0,-0.11111111111111112
16,22,17,0.0,-0.10294117647058824
18,24,18,0.0,-0.08695652173913043
19,26,19,3.3333,-0.04316546762589928
20,27,20,10.0,0.00735294117647059
22,29,22,0.0,-0.13636363636363635
23,30,23,0.0,-0.10294117647058824
24,31,24,0.0,-0.09489051094890512
26,33,25,0.0,-0.09489051094890512
27,34,26,0.0,-0.13636363636363635
28,35,27,0.0,-0.07913669064748202
2,4,2,0.0,0.0
3,6,3,0.0,0.0
4,7,4,0.0,0.0
5,8,5,0.0,0.0
6,9,6,0.0,-0.11940298507462688
7,10,7,0.0,-0.11940298507462688
8,12,8,0.0,-0.10294117647058824
9,13,9,10.0,-0.0546875
10,14,10,13.3333,-0.015625000000000003
11,15,11,13.3333,0.0
12,17,13,3.3333,-0.16935483870967744
13,18,14,3.3333,-0.13281250000000003
15,20,16,3.3333,-0.20833333333333334
16,21,17,6.6667,-0.14754098360655737
17,22,18,0.0,-0.1811023622047244
18,23,19,0.0,-0.1811023622047244
19,24,21,0.0,-0.2195121951219512
21,26,22,3.3333,-0.18852459016393444
22,27,24,3.3333,-0.18852459016393444
23,28,25,6.6667,-0.10236220472440943
25,30,26,3.3333,-0.20833333333333334
26,31,27,6.6667,-0.17647058823529413
2,2,3,0.0,0.0
3,3,4,0.0,-0.034482758620689655
4,4,5,40.0,0.21052631578947373
5,6,6,40.0,0.21052631578947373
6,8,7,40.0,0.21052631578947373
7,9,9,40.0,0.21052631578947373
8,11,10,40.0,0.21052631578947373
9,13,11,40.0,0.21052631578947373
10,14,12,40.0,0.21052631578947373
11,16,14,16.6667,0.07407407407407406
12,17,15,0.0,0.0
13,18,16,0.0,0.0
15,20,17,0.0,0.0
16,21,18,3.3333,0.013605442176870748
17,23,19,16.6667,0.07407407407407406
18,24,20,0.0,-0.006711409395973155
19,25,21,10.0,0.0
21,27,22,23.3333,0.07258064516129031
22,28,23,20.0,0.09090909090909093
23,29,24,0.0,-0.034482758620689655
24,30,25,0.0,0.0
25,31,26,10.0,0.042553191489361715
27,33,27,0.0,0.0
2,3,3,20.0,0.0
3,4,4,20.0,0.04761904761904763
4,5,5,0.0,-0.1904761904761905
5,7,6,13.3333,-0.03174603174603175
6,8,7,16.6667,0.015748031496062995
7,10,9,0.0,-0.20967741935483872
8,11,10,6.6667,-0.10236220472440943
9,13,11,3.3333,-0.19834710743801653
10,14,12,6.6667,-0.044776119402985086
11,16,13,3.3333,-0.05839416058394161
12,17,14,6.6667,-0.044776119402985086
14,19,15,0.0,-0.11940298507462688
15,20,16,0.0,-0.11111111111111112
16,22,17,0.0,-0.10294117647058824
18,24,18,0.0,-0.08695652173913043
19,26,19,3.3333,-0.04316546762589928
20,27,20,10.0,0.00735294117647059
22,29,22,0.0,-0.13636363636363635
23,30,23,0.0,-0.10294117647058824
24,31,24,0.0,-0.09489051094890512
26,33,25,0.0,-0.09489051094890512
27,34,26,0.0,-0.13636363636363635
28,35,27,0.0,-0.07913669064748202
2,2,2,0.0,-0.07142857142857142
3,4,3,0.0,-0.013513513513513514
4,6,4,10.0,0.055944055944055944
5,7,6,0.0,-0.04166666666666667
6,9,7,0.0,-0.04166666666666667
7,11,8,3.3333,-0.03571428571428571
8,12,9,0.0,-0.04166666666666667
9,14,10,6.6667,-0.021897810218978107
10,15,12,0.0,-0.034482758620689655
11,17,13,0.0,-0.04166666666666667
12,18,14,6.6667,-0.014492753623188408
13,20,15,6.6667,-0.021897810218978107
14,21,16,0.0,-0.04166666666666667
16,23,17,0.0,-0.04166666666666667
17,24,18,0.0,-0.034482758620689655
18,25,19,0.0,-0.04166666666666667
19,26,20,0.0,0.0
20,27,21,10.0,0.06896551724137932
21,28,22,16.6667,0.04580152671755723
23,30,25,13.3333,0.07142857142857142
24,31,27,10.0,0.02173913043478261
2,2,2,20.0,0.0
3,3,4,20.0,0.0
4,4,5,23.3333,0.04166666666666666
5,6,6,20.0,0.016393442622950824
6,8,8,20.0,0.09090909090909093
7,9,9,23.3333,0.08730158730158731
8,10,10,3.3333,-0.04316546762589928
9,11,11,10.0,-0.030534351145038174
10,13,12,26.6667,0.051724137931034496
11,14,13,23.3333,0.033613445378151266
12,15,14,26.6667,0.051724137931034496
14,17,15,36.6667,0.188034188034188
15,18,17,23.3333,0.04166666666666666
16,19,18,26.6667,0.08333333333333331
18,22,19,33.3333,0.14529914529914528
19,23,20,33.3333,0.12280701754385963
20,24,21,36.6667,0.18103448275862066
22,27,22,30.0,0.1176470588235294
23,28,23,33.3333,0.1525423728813559
24,29,24,26.6667,0.051724137931034496
25,30,25,33.3333,0.13043478260869562
27,32,26,36.6667,0.188034188034188
28,33,27,30.0,0.1732283464566929
2,3,2,6.6667,0.014084507042253516
3,4,3,3.3333,0.026845637583892617
4,5,4,13.3333,0.1095890410958904
5,6,5,13.3333,0.09722222222222221
6,7,6,13.3333,-0.015625000000000003
7,9,7,16.6667,0.08088235294117646
8,10,8,26.6667,0.13385826771653545
9,11,9,26.6667,0.13385826771653545
10,13,11,20.0,0.1366906474820144
11,14,12,23.3333,0.13533834586466165
12,15,13,13.3333,0.02255639097744361
14,17,14,20.0,0.11111111111111112
15,18,16,16.6667,0.053030303030303025
16,19,17,26.6667,0.16030534351145037
18,22,18,10.0,-0.022727272727272717
19,23,20,16.6667,0.0671641791044776
20,24,21,10.0,0.00735294117647059
21,25,22,16.6667,0.04580152671755723
23,27,23,16.6667,0.060150375939849614
24,28,24,13.3333,-0.023622047244094477
25,29,26,20.0,0.08396946564885496
27,31,27,26.6667,0.08333333333333331
2,3,2,20.0,0.0
3,4,3,20.0,0.0
4,6,4,20.0,0.0
5,7,5,40.0,0.25
6,10,6,16.6667,-0.04166666666666669
7,11,8,20.0,0.0
8,12,9,20.0,0.0
9,13,10,33.3333,0.16666666666666663
10,14,11,20.0,0.0
11,17,12,13.3333,-0.08333333333333334
12,18,13,6.6667,-0.16666666666666669
13,19,15,0.0,-0.1811023622047244
15,21,16,0.0,-0.1811023622047244
16,22,17,0.0,-0.13636363636363635
17,24,18,0.0,-0.16279069767441862
19,26,19,13.3333,0.007633587786259528
20,28,20,0.0,-0.14503816793893132
22,30,22,0.0,-0.171875
23,31,23,6.6667,-0.10236220472440943
24,32,24,0.0,-0.1904761904761905
26,34,25,10.0,-0.10655737704918034
27,35,26,13.3333,-0.0743801652892562
29,37,27,36.6667,0.221311475409836
2,3,3,20.0,0.0
3,4,4,20.0,0.04761904761904763
4,5,5,0.0,-0.1904761904761905
5,7,6,13.3333,-0.03174603174603175
6,8,7,16.6667,0.015748031496062995
7,10,9,0.0,-0.20967741935483872
8,11,10,6.6667,-0.10236220472440943
9,13,11,3.3333,-0.19834710743801653
10,14,12,6.6667,-0.044776119402985086
11,16,13,3.3333,-0.05839416058394161
12,17,14,6.6667,-0.044776119402985086
14,19,15,0.0,-0.11940298507462688
15,20,16,0.0,-0.11111111111111112
16,22,17,0.0,-0.10294117647058824
18,24,18,0.0,-0.08695652173913043
19,26,19,3.3333,-0.04316546762589928
20,27,20,10.0,0.00735294117647059
22,29,22,0.0,-0.13636363636363635
23,30,23,0.0,-0.10294117647058824
24,31,24,0.0,-0.09489051094890512
26,33,25,0.0,-0.09489051094890512
27,34,26,0.0,-0.13636363636363635
28,35,27,0.0,-0.07913669064748202
2,3,3,0.0,-0.06382978723404255
3,4,4,20.0,0.0
4,5,5,6.6667,-0.08527131782945738
5,7,6,13.3333,0.0
6,8,7,10.0,-0.015037593984962393
7,9,8,13.3333,0.015151515151515154
8,10,9,16.6667,0.03100775193798447
9,11,10,16.6667,0.04580152671755723
10,13,11,16.6667,0.053030303030303025
11,14,12,16.6667,0.03100775193798447
12,15,13,13.3333,0.02255639097744361
14,18,14,13.3333,0.015151515151515154
15,19,15,16.6667,0.04580152671755723
16,20,16,30.0,0.16
18,22,17,43.3333,0.2975206611570248
19,23,18,33.3333,0.18699186991869915
20,24,19,33.3333,0.21259842519685038
21,25,22,26.6667,0.15384615384615383
23,27,24,43.3333,0.3089430894308943
24,28,26,23.3333,0.08000000000000002
26,30,27,26.6667,0.08333333333333331
2,4,2,0.0,0.0
3,6,3,0.0,0.0
4,7,4,0.0,0.0
5,8,5,0.0,0.0
6,9,6,0.0,-0.11940298507462688
7,10,7,0.0,-0.11940298507462688
8,12,8,0.0,-0.10294117647058824
9,13,9,10.0,-0.0546875
10,14,10,13.3333,-0.015625000000000003
11,15,11,13.3333,0.0
12,17,13,3.3333,-0.16935483870967744
13,18,14,3.3333,-0.13281250000000003
15,20,16,3.3333,-0.20833333333333334
16,21,17,6.6667,-0.14754098360655737
17,22,18,0.0,-0.1811023622047244
18,23,19,0.0,-0.1811023622047244
19,24,21,0.0,-0.2195121951219512
21,26,22,3.3333,-0.18852459016393444
22,27,24,3.3333,-0.18852459016393444
23,28,25,6.6667,-0.10236220472440943
25,30,26,3.3333,-0.20833333333333334
26,31,27,6.6667,-0.17647058823529413
2,4,2,0.0,0.0
3,6,3,0.0,0.0
4,7,4,0.0,0.0
5,8,5,0.0,0.0
6,9,6,0.0,-0.11940298507462688
7,10,7,0.0,-0.11940298507462688
8,12,8,0.0,-0.10294117647058824
9,13,9,10.0,-0.0546875
10,14,10,13.3333,-0.015625000000000003
11,15,11,13.3333,0.0
12,17,13,3.3333,-0.16935483870967744
13,18,14,3.3333,-0.13281250000000003
15,20,16,3.3333,-0.20833333333333334
16,21,17,6.6667,-0.14754098360655737
17,22,18,0.0,-0.1811023622047244
18,23,19,0.0,-0.1811023622047244
19,24,21,0.0,-0.2195121951219512
21,26,22,3.3333,-0.18852459016393444
22,27,24,3.3333,-0.18852459016393444
23,28,25,6.6667,-0.10236220472440943
25,30,26,3.3333,-0.20833333333333334
26,31,27,6.6667,-0.17647058823529413
2,3,2,20.0,0.0
3,5,3,0.0,-0.04166666666666667
4,6,5,16.6667,-0.03305785123966943
5,8,6,20.0,0.0
6,9,7,20.0,0.0
7,10,8,33.3333,0.16666666666666663
8,12,9,20.0,0.0
9,13,10,36.6667,0.2083333333333333
10,14,12,26.6667,0.08333333333333331
11,16,13,26.6667,0.08333333333333331
12,17,14,30.0,0.12499999999999997
14,19,15,33.3333,0.16666666666666663
15,20,16,26.6667,0.1129032258064516
16,22,17,36.6667,0.2276422764227642
18,24,18,40.0,0.2682926829268293
19,25,20,43.3333,0.31451612903225806
20,26,21,40.0,0.26229508196721313
21,27,23,33.3333,0.17355371900826444
23,29,24,50.0,0.3801652892561983
24,30,25,36.6667,0.21487603305785122
25,31,26,23.3333,0.05737704918032786
27,33,27,26.6667,0.1056910569105691
2,2,3,0.0,0.0
3,3,4,0.0,-0.034482758620689655
4,4,5,40.0,0.21052631578947373
5,6,6,40.0,0.21052631578947373
6,8,7,40.0,0.21052631578947373
7,9,9,40.0,0.21052631578947373
8,11,10,40.0,0.21052631578947373
9,13,11,40.0,0.21052631578947373
10,14,12,40.0,0.21052631578947373
11,16,14,16.6667,0.07407407407407406
12,17,15,0.0,0.0
13,18,16,0.0,0.0
15,20,17,0.0,0.0
16,21,18,3.3333,0.013605442176870748
17,23,19,16.6667,0.07407407407407406
18,24,20,0.0,-0.006711409395973155
19,25,21,10.0,0.0
21,27,22,23.3333,0.07258064516129031
22,28,23,20.0,0.09090909090909093
23,29,24,0.0,-0.034482758620689655
24,30,25,0.0,0.0
25,31,26,10.0,0.042553191489361715
27,33,27,0.0,0.0
2,3,3,0.0,-0.06382978723404255
3,4,4,20.0,0.0
4,5,5,6.6667,-0.08527131782945738
5,7,6,13.3333,0.0
6,8,7,10.0,-0.015037593984962393
7,9,8,13.3333,0.015151515151515154
8,10,9,16.6667,0.03100775193798447
9,11,10,16.6667,0.04580152671755723
10,13,11,16.6667,0.053030303030303025
11,14,12,16.6667,0.03100775193798447
12,15,13,13.3333,0.02255639097744361
14,18,14,13.3333,0.015151515151515154
15,19,15,16.6667,0.04580152671755723
16,20,16,30.0,0.16
18,22,17,43.3333,0.2975206611570248
19,23,18,33.3333,0.18699186991869915
20,24,19,33.3333,0.21259842519685038
21,25,22,26.6667,0.15384615384615383
23,27,24,43.3333,0.3089430894308943
24,28,26,23.3333,0.08000000000000002
26,30,27,26.6667,0.08333333333333331
2,3,3,0.0,0.0
3,4,4,20.0,0.06250000000000001
4,5,5,0.0,0.0
5,6,7,0.0,0.0
6,7,8,0.0,0.0
7,8,9,20.0,0.09090909090909093
8,10,10,0.0,0.0
9,12,11,0.0,0.0
10,13,13,0.0,0.0
11,15,14,10.0,0.042553191489361715
12,17,15,0.0,0.0
13,18,16,0.0,0.0
15,20,17,3.3333,0.013605442176870748
16,21,18,3.3333,-0.021126760563380285
17,22,19,0.0,-0.034482758620689655
18,23,20,0.0,-0.020408163265306124
19,24,22,0.0,-0.04166666666666667
20,25,23,20.0,0.09090909090909093
22,27,24,0.0,-0.020408163265306124
23,28,25,3.3333,0.013605442176870748
24,29,26,16.6667,0.07407407407407406
26,31,27,0.0,0.0
2,4,2,20.0,0.07692307692307694
3,5,3,20.0,0.09090909090909093
4,6,5,20.0,0.09090909090909093
5,8,6,0.0,-0.07142857142857142
6,10,7,13.3333,0.07801418439716312
7,11,8,3.3333,0.006849315068493148
8,12,9,6.6667,0.0
9,14,10,13.3333,0.07801418439716312
10,15,11,0.0,-0.06382978723404255
11,17,12,3.3333,-0.09022556390977442
12,18,14,20.0,0.09774436090225565
14,20,16,3.3333,-0.0984848484848485
15,22,17,13.3333,0.015151515151515154
16,23,19,0.0,-0.11940298507462688
18,26,20,6.6667,-0.03703703703703704
19,27,21,6.6667,-0.021897810218978107
21,29,22,0.0,-0.10294117647058824
22,30,24,10.0,-0.022727272727272717
23,31,25,0.0,-0.08695652173913043
25,33,26,0.0,-0.09489051094890512
26,34,27,0.0,-0.07142857142857142
2,3,2,10.0,-0.125
3,4,3,13.3333,-0.08333333333333334
4,6,5,6.6667,-0.16666666666666669
5,7,6,13.3333,-0.08333333333333334
6,9,7,10.0,-0.125
7,10,8,13.3333,0.02985074626865671
8,12,9,16.6667,0.053030303030303025
9,13,10,0.0,-0.13636363636363635
10,14,11,3.3333,-0.0984848484848485
11,16,13,6.6667,-0.05263157894736841
12,17,14,6.6667,-0.044776119402985086
14,19,15,3.3333,-0.07407407407407408
15,21,16,6.6667,-0.05263157894736841
16,22,17,0.0,-0.09489051094890512
18,24,18,6.6667,-0.02941176470588236
19,25,19,3.3333,-0.06617647058823531
20,26,20,3.3333,-0.05839416058394161
21,27,22,0.0,-0.14503816793893132
23,29,24,0.0,-0.14503816793893132
24,30,25,0.0,-0.16279069767441862
25,31,26,0.0,-0.16279069767441862
27,33,27,0.0,-0.07913669064748202
2,2,2,0.0,-0.07142857142857142
3,4,3,0.0,-0.013513513513513514
4,6,4,10.0,0.055944055944055944
5,7,6,0.0,-0.04166666666666667
6,9,7,0.0,-0.04166666666666667
7,11,8,3.3333,-0.03571428571428571
8,12,9,0.0,-0.04166666666666667
9,14,10,6.6667,-0.021897810218978107
10,15,12,0.0,-0.034482758620689655
11,17,13,0.0,-0.04166666666666667
12,18,14,6.6667,-0.014492753623188408
13,20,15,6.6667,-0.021897810218978107
14,21,16,0.0,-0.04166666666666667
16,23,17,0.0,-0.04166666666666667
17,24,18,0.0,-0.034482758620689655
18,25,19,0.0,-0.04166666666666667
19,26,20,0.0,0.0
20,27,21,10.0,0.06896551724137932
21,28,22,16.6667,0.04580152671755723
23,30,25,13.3333,0.07142857142857142
24,31,27,10.0,0.02173913043478261
2,2,3,0.0,0.0
3,3,4,0.0,-0.034482758620689655
4,4,5,40.0,0.21052631578947373
5,6,6,40.0,0.21052631578947373
6,8,7,40.0,0.21052631578947373
7,9,9,40.0,0.21052631578947373
8,11,10,40.0,0.21052631578947373
9,13,11,40.0,0.21052631578947373
10,14,12,40.0,0.21052631578947373
11,16,14,16.6667,0.07407407407407406
12,17,15,0.0,0.0
13,18,16,0.0,0.0
15,20,17,0.0,0.0
16,21,18,3.3333,0.013605442176870748
17,23,19,16.6667,0.07407407407407406
18,24,20,0.0,-0.006711409395973155
19,25,21,10.0,0.0
21,27,22,23.3333,0.07258064516129031
22,28,23,20.0,0.09090909090909093
23,29,24,0.0,-0.034482758620689655
24,30,25,0.0,0.0
25,31,26,10.0,0.042553191489361715
27,33,27,0.0,0.0
2,3,2,6.6667,0.014084507042253516
3,4,3,3.3333,0.026845637583892617
4,5,4,13.3333,0.1095890410958904
5,6,5,13.3333,0.09722222222222221
6,7,6,13.3333,-0.015625000000000003
7,9,7,16.6667,0.08088235294117646
8,10,8,26.6667,0.13385826771653545
9,11,9,26.6667,0.13385826771653545
10,13,11,20.0,0.1366906474820144
11,14,12,23.3333,0.13533834586466165
12,15,13,13.3333,0.02255639097744361
14,17,14,20.0,0.11111111111111112
15,18,16,16.6667,0.053030303030303025
16,19,17,26.6667,0.16030534351145037
18,22,18,10.0,-0.022727272727272717
19,23,20,16.6667,0.0671641791044776
20,24,21,10.0,0.00735294117647059
21,25,22,16.6667,0.04580152671755723
23,27,23,16.6667,0.060150375939849614
24,28,24,13.3333,-0.023622047244094477
25,29,26,20.0,0.08396946564885496
27,31,27,26.6667,0.08333333333333331
2,3,2,20.0,0.0
3,6,3,20.0,0.0
4,7,5,20.0,0.0
5,8,6,20.0,0.0
6,9,7,40.0,0.25
7,10,8,30.0,0.12499999999999997
8,13,9,20.0,0.0
9,14,10,20.0,0.0
10,15,12,20.0,0.08396946564885496
11,17,13,0.0,-0.14503816793893132
12,18,14,0.0,-0.15384615384615383
13,19,15,0.0,-0.1811023622047244
15,21,16,3.3333,-0.10687022900763361
16,22,18,20.0,0.024390243902439043
17,23,19,20.0,0.06976744186046512
18,24,22,20.0,0.04761904761904763
20,26,23,10.0,-0.07142857142857142
21,27,24,30.0,0.12499999999999997
22,28,25,20.0,0.0551181102362205
24,30,26,33.3333,0.18699186991869915
25,31,27,36.6667,0.221311475409836
2,3,2,20.0,0.0
3,4,3,20.0,0.0
4,6,4,20.0,0.0
5,7,5,40.0,0.25
6,10,6,16.6667,-0.04166666666666669
7,11,8,20.0,0.0
8,12,9,20.0,0.0
9,13,10,33.3333,0.16666666666666663
10,14,11,20.0,0.0
11,17,12,13.3333,-0.08333333333333334
12,18,13,6.6667,-0.16666666666666669
13,19,15,0.0,-0.1811023622047244
15,21,16,0.0,-0.1811023622047244
16,22,17,0.0,-0.13636363636363635
17,24,18,0.0,-0.16279069767441862
19,26,19,13.3333,0.007633587786259528
20,28,20,0.0,-0.14503816793893132
22,30,22,0.0,-0.171875
23,31,23,6.6667,-0.10236220472440943
24,32,24,0.0,-0.1904761904761905
26,34,25,10.0,-0.10655737704918034
27,35,26,13.3333,-0.0743801652892562
29,37,27,36.6667,0.221311475409836
2,3,2,20.0,0.0
3,5,3,0.0,-0.04166666666666667
4,6,5,16.6667,-0.03305785123966943
5,8,6,20.0,0.0
