7,7,10,76.6667,-0.02941176470588205
8,8,16,80.0,0.0
9,9,19,76.6667,-0.02941176470588205
10,10,21,73.3333,-0.052631578947368765
12,12,23,70.0,-0.07142857142857148
13,13,25,63.3333,-0.01851851851851864
14,14,26,76.6667,-0.02941176470588205
16,16,27,73.3333,0.2857142857142855
2,2,2,60.0,0.0
3,3,7,60.0,0.0
4,4,8,60.0,0.0
5,5,9,56.6667,-0.06557377049180343
6,6,10,56.6667,0.05797101449275352
7,7,12,63.3333,0.126984126984127
8,8,13,53.3333,-0.06060606060606075
9,9,19,56.6667,-0.06557377049180343
10,10,22,53.3333,-0.09375000000000008
12,12,23,56.6667,-0.03174603174603168
13,13,25,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
2,2,3,70.0,0.1176470588235292
3,3,6,76.6667,-0.0606060606060605
4,4,7,76.6667,-0.0606060606060605
5,5,8,76.6667,-0.0606060606060605
6,6,9,80.0,0.0
7,7,10,80.0,0.0
8,8,11,76.6667,-0.02941176470588205
9,9,12,80.0,0.21052631578947376
10,10,16,80.0,0.0
11,11,17,73.3333,-0.052631578947368765
12,12,18,76.6667,-0.02941176470588205
13,13,19,76.6667,-0.02941176470588205
14,14,21,80.0,0.0
16,16,23,80.0,0.16666666666666682
17,17,26,83.3333,0.35897435897435914
19,19,27,76.6667,0.3269230769230771
2,2,2,60.0,0.0
3,3,7,60.0,0.0
4,4,8,60.0,0.0
5,5,9,56.6667,-0.06557377049180343
6,6,10,56.6667,0.05797101449275352
7,7,12,63.3333,0.126984126984127
8,8,13,53.3333,-0.06060606060606075
9,9,19,56.6667,-0.06557377049180343
10,10,22,53.3333,-0.09375000000000008
12,12,23,56.6667,-0.03174603174603168
13,13,25,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
2,2,2,30.0,-0.16666666666666674
3,3,5,43.3333,0.055555555555555546
4,4,9,36.6667,-0.055555555555555636
5,5,10,36.6667,-0.055555555555555636
6,6,11,40.0,0.0
7,7,12,53.3333,0.25531914893617014
8,8,14,60.0,0.375
9,9,17,56.6667,0.31578947368421056
10,10,18,56.6667,0.31578947368421056
11,11,19,53.3333,0.25531914893617014
12,12,20,46.6667,0.13043478260869568
13,13,23,53.3333,0.25531914893617014
15,15,26,53.3333,0.24731182795698922
16,16,27,53.3333,0.24731182795698922
2,2,6,40.0,0.0
3,3,7,40.0,0.0
4,4,8,40.0,0.0
5,5,9,40.0,0.0
6,6,13,43.3333,0.055555555555555546
7,7,14,40.0,0.0
8,8,15,40.0,0.0
9,9,19,40.0,0.0
10,10,22,40.0,0.0
12,12,25,43.3333,0.055555555555555546
13,13,26,40.0,0.0
15,15,27,56.6667,0.3085106382978723
2,2,4,73.3333,0.2592592592592591
3,3,5,73.3333,0.2592592592592591
4,4,9,80.0,0.0
5,5,10,80.0,0.0
6,6,11,76.6667,-0.02941176470588205
7,7,12,76.6667,-0.02941176470588205
8,8,15,80.0,0.0
9,9,16,76.6667,-0.02941176470588205
10,10,20,80.0,0.0
11,11,21,80.0,0.0
13,13,26,76.6667,-0.02941176470588205
14,14,27,66.6667,-0.020408163265306253
2,2,4,60.0,0.0
3,3,5,60.0,0.0
4,4,10,60.0,0.0
5,5,11,60.0,0.0
6,6,12,60.0,0.0
7,7,13,56.6667,-0.03174603174603168
8,8,15,60.0,0.09090909090909075
9,9,16,53.3333,-0.029411764705882297
10,10,22,53.3333,-0.09375000000000008
12,12,24,56.6667,-0.06557377049180343
13,13,26,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
2,2,3,70.0,0.1176470588235292
3,3,6,76.6667,-0.0606060606060605
4,4,7,76.6667,-0.0606060606060605
5,5,8,76.6667,-0.0606060606060605
6,6,9,80.0,0.0
7,7,10,80.0,0.0
8,8,11,76.6667,-0.02941176470588205
9,9,12,80.0,0.21052631578947376
10,10,16,80.0,0.0
11,11,17,73.3333,-0.052631578947368765
12,12,18,76.6667,-0.02941176470588205
13,13,19,76.6667,-0.02941176470588205
14,14,21,80.0,0.0
16,16,23,80.0,0.16666666666666682
17,17,26,83.3333,0.35897435897435914
19,19,27,76.6667,0.3269230769230771
2,2,3,100.0,1.0
3,3,4,100.0,1.0
4,5,5,100.0,1.0
5,6,8,96.6667,0.0
6,7,9,96.6667,0.0
7,8,10,93.3333,0.0
8,9,13,96.6667,0.0
9,10,14,100.0,1.0
10,11,15,100.0,1.0
11,12,21,100.0,1.0
13,14,23,96.6667,0.0
14,15,24,90.0,0.0
15,16,25,86.6667,0.0
17,18,27,86.6667,0.0
2,2,3,100.0,1.0
3,3,4,100.0,1.0
4,5,5,100.0,1.0
5,6,8,96.6667,0.0
6,7,9,96.6667,0.0
7,8,10,93.3333,0.0
8,9,13,96.6667,0.0
9,10,14,100.0,1.0
10,11,15,100.0,1.0
11,12,21,100.0,1.0
13,14,23,96.6667,0.0
14,15,24,90.0,0.0
15,16,25,86.6667,0.0
17,18,27,86.6667,0.0
2,2,2,80.0,0.0
3,3,3,80.0,0.0
4,4,7,80.0,0.0
5,5,8,80.0,0.0
6,6,9,80.0,0.0
7,7,10,76.6667,-0.02941176470588205
8,8,16,80.0,0.0
9,9,19,76.6667,-0.02941176470588205
10,10,21,73.3333,-0.052631578947368765
12,12,23,70.0,-0.07142857142857148
13,13,25,63.3333,-0.01851851851851864
14,14,26,76.6667,-0.02941176470588205
16,16,27,73.3333,0.2857142857142855
2,2,4,33.3333,-0.11111111111111119
3,3,9,36.6667,-0.055555555555555636
4,4,10,40.0,0.0
5,5,11,40.0,0.0
6,6,12,40.0,0.0
7,7,16,40.0,0.0
8,8,17,40.0,0.0
9,9,18,40.0,0.0
10,10,22,40.0,0.0
12,12,24,40.0,0.0
13,13,26,40.0,0.0
15,15,27,56.6667,0.3085106382978723
2,2,3,80.0,0.0
3,3,5,96.6667,0.0
4,4,8,90.0,0.0
5,5,9,100.0,1.0
6,6,10,100.0,1.0
7,7,11,100.0,1.0
8,8,12,96.6667,0.0
9,9,13,93.3333,0.0
10,11,14,96.6667,0.0
11,12,17,96.6667,0.0
12,13,20,100.0,1.0
14,15,25,76.6667,0.0
15,16,26,63.3333,0.0
17,18,27,80.0,0.0
2,2,6,80.0,0.0
3,3,10,80.0,0.0
4,4,11,80.0,0.0
5,5,12,80.0,0.0
6,6,13,80.0,0.0
7,7,14,80.0,0.0
8,8,15,80.0,0.0
9,9,19,80.0,0.0
10,10,20,80.0,0.0
11,11,21,76.6667,-0.02941176470588205
13,13,25,76.6667,0.20454545454545472
14,14,26,73.3333,0.0697674418604648
16,16,27,63.3333,-0.19565217391304368
3,3,9,80.0,0.0
4,4,10,80.0,0.0
5,5,11,73.3333,-0.052631578947368765
6,6,12,70.0,-0.07142857142857148
7,7,13,63.3333,-0.19565217391304368
8,8,17,73.3333,-0.052631578947368765
9,9,18,80.0,0.0
10,10,19,80.0,0.0
11,11,21,76.6667,-0.02941176470588205
13,13,24,83.3333,0.3750000000000003
14,14,26,73.3333,0.0697674418604648
16,16,27,63.3333,-0.19565217391304368
2,2,4,60.0,0.0
3,3,9,60.0,0.0
4,4,10,60.0,0.0
5,5,11,43.3333,-0.26865671641791045
6,6,12,50.0,-0.1538461538461538
7,7,13,43.3333,-0.3076923076923076
8,8,17,36.6667,-0.33802816901408445
9,9,18,36.6667,-0.3013698630136986
10,10,19,43.3333,-0.26865671641791045
11,11,23,53.3333,-0.12903225806451615
13,13,26,53.3333,-0.09375000000000008
14,14,27,53.3333,-0.06060606060606075
2,2,4,40.0,0.0
3,3,5,43.3333,0.055555555555555546
4,4,8,46.6667,0.11111111111111109
5,5,12,50.0,0.16666666666666663
6,6,13,50.0,0.16666666666666663
7,7,14,46.6667,0.11111111111111109
8,8,15,56.6667,0.3085106382978723
9,9,17,50.0,0.1935483870967742
10,10,20,53.3333,0.25531914893617014
11,11,21,60.0,0.3548387096774193
12,12,22,53.3333,0.25531914893617014
13,13,23,53.3333,0.25531914893617014
15,15,25,56.6667,0.30107526881720426
16,16,26,53.3333,0.24731182795698922
18,18,27,53.3333,0.24731182795698922
2,2,4,73.3333,0.2592592592592591
3,3,5,73.3333,0.2592592592592591
4,4,9,80.0,0.0
5,5,10,80.0,0.0
6,6,11,76.6667,-0.02941176470588205
7,7,12,76.6667,-0.02941176470588205
8,8,15,80.0,0.0
9,9,16,76.6667,-0.02941176470588205
10,10,20,80.0,0.0
11,11,21,80.0,0.0
13,13,26,76.6667,-0.02941176470588205
14,14,27,66.6667,-0.020408163265306253
2,2,2,60.0,0.0
3,3,7,60.0,0.0
4,4,8,60.0,0.0
5,5,9,56.6667,-0.06557377049180343
6,6,10,56.6667,0.05797101449275352
7,7,12,63.3333,0.126984126984127
8,8,13,53.3333,-0.06060606060606075
9,9,19,56.6667,-0.06557377049180343
10,10,22,53.3333,-0.09375000000000008
12,12,23,56.6667,-0.03174603174603168
13,13,25,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
2,2,3,80.0,0.0
3,3,5,96.6667,0.0
4,4,8,90.0,0.0
5,5,9,100.0,1.0
6,6,10,100.0,1.0
7,7,11,100.0,1.0
8,8,12,96.6667,0.0
9,9,13,93.3333,0.0
10,11,14,96.6667,0.0
11,12,17,96.6667,0.0
12,13,20,100.0,1.0
14,15,25,76.6667,0.0
15,16,26,63.3333,0.0
17,18,27,80.0,0.0
2,2,4,33.3333,-0.11111111111111119
3,3,9,36.6667,-0.055555555555555636
4,4,10,40.0,0.0
5,5,11,40.0,0.0
6,6,12,40.0,0.0
7,7,16,40.0,0.0
8,8,17,40.0,0.0
9,9,18,40.0,0.0
10,10,22,40.0,0.0
12,12,24,40.0,0.0
13,13,26,40.0,0.0
15,15,27,56.6667,0.3085106382978723
2,2,4,73.3333,0.2592592592592591
3,3,5,73.3333,0.2592592592592591
4,4,9,80.0,0.0
5,5,10,80.0,0.0
6,6,11,76.6667,-0.02941176470588205
7,7,12,76.6667,-0.02941176470588205
8,8,15,80.0,0.0
9,9,16,76.6667,-0.02941176470588205
10,10,20,80.0,0.0
11,11,21,80.0,0.0
13,13,26,76.6667,-0.02941176470588205
14,14,27,66.6667,-0.020408163265306253
2,2,4,60.0,0.0
3,3,9,60.0,0.0
4,4,10,60.0,0.0
5,5,11,43.3333,-0.26865671641791045
6,6,12,50.0,-0.1538461538461538
7,7,13,43.3333,-0.3076923076923076
8,8,17,36.6667,-0.33802816901408445
9,9,18,36.6667,-0.3013698630136986
10,10,19,43.3333,-0.26865671641791045
11,11,23,53.3333,-0.12903225806451615
13,13,26,53.3333,-0.09375000000000008
14,14,27,53.3333,-0.06060606060606075
2,2,4,60.0,0.0
3,3,9,60.0,0.0
4,4,10,60.0,0.0
5,5,11,43.3333,-0.26865671641791045
6,6,12,50.0,-0.1538461538461538
7,7,13,43.3333,-0.3076923076923076
8,8,17,36.6667,-0.33802816901408445
9,9,18,36.6667,-0.3013698630136986
10,10,19,43.3333,-0.26865671641791045
11,11,23,53.3333,-0.12903225806451615
13,13,26,53.3333,-0.09375000000000008
14,14,27,53.3333,-0.06060606060606075
2,2,4,33.3333,-0.11111111111111119
3,3,9,36.6667,-0.055555555555555636
4,4,10,40.0,0.0
5,5,11,40.0,0.0
6,6,12,40.0,0.0
7,7,16,40.0,0.0
8,8,17,40.0,0.0
9,9,18,40.0,0.0
10,10,22,40.0,0.0
12,12,24,40.0,0.0
13,13,26,40.0,0.0
15,15,27,56.6667,0.3085106382978723
2,2,2,60.0,0.0
3,3,7,60.0,0.0
4,4,8,60.0,0.0
5,5,9,56.6667,-0.06557377049180343
6,6,10,56.6667,0.05797101449275352
7,7,12,63.3333,0.126984126984127
8,8,13,53.3333,-0.06060606060606075
9,9,19,56.6667,-0.06557377049180343
10,10,22,53.3333,-0.09375000000000008
12,12,23,56.6667,-0.03174603174603168
13,13,25,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
2,2,4,73.3333,0.2592592592592591
3,3,5,73.3333,0.2592592592592591
4,4,9,80.0,0.0
5,5,10,80.0,0.0
6,6,11,76.6667,-0.02941176470588205
7,7,12,76.6667,-0.02941176470588205
8,8,15,80.0,0.0
9,9,16,76.6667,-0.02941176470588205
10,10,20,80.0,0.0
11,11,21,80.0,0.0
13,13,26,76.6667,-0.02941176470588205
14,14,27,66.6667,-0.020408163265306253
2,2,4,73.3333,0.2592592592592591
3,3,5,73.3333,0.2592592592592591
4,4,9,80.0,0.0
5,5,10,80.0,0.0
6,6,11,76.6667,-0.02941176470588205
7,7,12,76.6667,-0.02941176470588205
8,8,15,80.0,0.0
9,9,16,76.6667,-0.02941176470588205
10,10,20,80.0,0.0
11,11,21,80.0,0.0
13,13,26,76.6667,-0.02941176470588205
14,14,27,66.6667,-0.020408163265306253
2,2,4,60.0,0.0
3,3,5,60.0,0.0
4,4,10,60.0,0.0
5,5,11,60.0,0.0
6,6,12,60.0,0.0
7,7,13,56.6667,-0.03174603174603168
8,8,15,60.0,0.09090909090909075
9,9,16,53.3333,-0.029411764705882297
10,10,22,53.3333,-0.09375000000000008
12,12,24,56.6667,-0.06557377049180343
13,13,26,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
2,2,3,80.0,0.0
3,3,4,80.0,0.0
4,4,5,80.0,0.0
5,5,9,80.0,0.0
6,6,10,73.3333,-0.052631578947368765
7,7,11,80.0,0.0
8,8,12,80.0,0.0
9,9,18,80.0,0.0
10,10,21,73.3333,-0.052631578947368765
12,12,23,56.6667,-0.04838709677419359
13,13,24,76.6667,0.27083333333333337
14,14,25,76.6667,0.27083333333333337
16,16,27,73.3333,0.2857142857142855
2,2,2,100.0,1.0
3,4,3,93.3333,0.0
4,5,6,96.6667,0.0
5,6,7,100.0,1.0
6,7,8,96.6667,0.0
7,8,11,96.6667,0.0
8,9,12,96.6667,0.0
9,10,13,93.3333,0.0
10,11,19,100.0,1.0
11,12,21,100.0,1.0
13,14,23,100.0,1.0
14,15,25,86.6667,0.0
15,16,26,76.6667,0.0
17,18,27,86.6667,0.0
2,2,2,80.0,0.0
3,3,3,80.0,0.0
4,4,7,80.0,0.0
5,5,8,80.0,0.0
6,6,9,80.0,0.0
7,7,10,76.6667,-0.02941176470588205
8,8,16,80.0,0.0
9,9,19,76.6667,-0.02941176470588205
10,10,21,73.3333,-0.052631578947368765
12,12,23,70.0,-0.07142857142857148
13,13,25,63.3333,-0.01851851851851864
14,14,26,76.6667,-0.02941176470588205
16,16,27,73.3333,0.2857142857142855
2,2,3,73.3333,-0.11111111111111137
3,3,5,70.0,-0.15384615384615397
4,4,8,76.6667,0.1025641025641028
5,5,9,80.0,0.0
6,6,10,80.0,0.0
7,7,11,76.6667,-0.0606060606060605
8,8,12,80.0,0.0
9,9,13,80.0,0.0
10,10,14,76.6667,-0.02941176470588205
11,11,18,80.0,0.0
12,12,19,80.0,0.0
13,13,20,80.0,0.0
14,14,21,80.0,0.0
16,16,26,83.3333,0.35897435897435914
17,17,27,76.6667,0.3269230769230771
2,2,2,30.0,-0.16666666666666674
3,3,5,43.3333,0.055555555555555546
4,4,9,36.6667,-0.055555555555555636
5,5,10,36.6667,-0.055555555555555636
6,6,11,40.0,0.0
7,7,12,53.3333,0.25531914893617014
8,8,14,60.0,0.375
9,9,17,56.6667,0.31578947368421056
10,10,18,56.6667,0.31578947368421056
11,11,19,53.3333,0.25531914893617014
12,12,20,46.6667,0.13043478260869568
13,13,23,53.3333,0.25531914893617014
15,15,26,53.3333,0.24731182795698922
16,16,27,53.3333,0.24731182795698922
2,2,3,73.3333,-0.11111111111111137
3,3,5,70.0,-0.15384615384615397
4,4,8,76.6667,0.1025641025641028
5,5,9,80.0,0.0
6,6,10,80.0,0.0
7,7,11,76.6667,-0.0606060606060605
8,8,12,80.0,0.0
9,9,13,80.0,0.0
10,10,14,76.6667,-0.02941176470588205
11,11,18,80.0,0.0
12,12,19,80.0,0.0
13,13,20,80.0,0.0
14,14,21,80.0,0.0
16,16,26,83.3333,0.35897435897435914
17,17,27,76.6667,0.3269230769230771
2,2,4,60.0,0.0
3,3,5,60.0,0.0
4,4,10,60.0,0.0
5,5,11,60.0,0.0
6,6,12,60.0,0.0
7,7,13,56.6667,-0.03174603174603168
8,8,15,60.0,0.09090909090909075
9,9,16,53.3333,-0.029411764705882297
10,10,22,53.3333,-0.09375000000000008
12,12,24,56.6667,-0.06557377049180343
13,13,26,56.6667,-0.03174603174603168
14,14,27,60.0,0.09090909090909075
3,3,9,80.0,0.0
4,4,10,80.0,0.0
5,5,11,73.3333,-0.052631578947368765
6,6,12,70.0,-0.07142857142857148
7,7,13,63.3333,-0.19565217391304368
8,8,17,73.3333,-0.052631578947368765
9,9,18,80.0,0.0
10,10,19,80.0,0.0
11,11,21,76.6667,-0.02941176470588205
13,13,24,83.3333,0.3750000000000003
14,14,26,73.3333,0.0697674418604648
16,16,27,63.3333,-0.19565217391304368
2,2,6,80.0,0.0
3,3,10,80.0,0.0
4,4,11,80.0,0.0
5,5,12,80.0,0.0
6,6,13,80.0,0.0
7,7,14,80.0,0.0
8,8,15,80.0,0.0
9,9,19,80.0,0.0
10,10,20,80.0,0.0
11,11,21,76.6667,-0.02941176470588205
13,13,25,76.6667,0.20454545454545472
14,14,26,73.3333,0.0697674418604648
16,16,27,63.3333,-0.19565217391304368
2,2,4,60.0,0.0
3,3,9,60.0,0.0
4,4,10,60.0,0.0
5,5,11,43.3333,-0.26865671641791045
6,6,12,50.0,-0.1538461538461538
7,7,13,43.3333,-0.3076923076923076
8,8,17,36.6667,-0.33802816901408445
9,9,18,36.6667,-0.3013698630136986
10,10,19,43.3333,-0.26865671641791045
11,11,23,53.3333,-0.12903225806451615
13,13,26,53.3333,-0.09375000000000008
14,14,27,53.3333,-0.06060606060606075
2,2,3,100.0,1.0
3,3,4,100.0,1.0
4,5,5,100.0,1.0
5,6,8,96.6667,0.0
6,7,9,96.6667,0.0
7,8,10,93.3333,0.0
8,9,13,96.6667,0.0
9,10,14,100.0,1.0
10,11,15,100.0,1.0
11,12,21,100.0,1.0
13,14,23,96.6667,0.0
